DatetimeBegin UTC+01;date_beg_UTC_00;Concentration;AirQualityStationEoICode;AirPollutant;AveragingTime;;;DatetimeEnd
15.01.2022 15:00;15.01.2022 14:00;63.46;PL0012A;PM10;hour;;;2022-01-15 16:00:00 +01:00
15.01.2022 16:00;15.01.2022 15:00;43.57;PL0012A;PM10;hour;;;2022-01-15 17:00:00 +01:00
15.01.2022 17:00;15.01.2022 16:00;46.66;PL0012A;PM10;hour;;;2022-01-15 18:00:00 +01:00
15.01.2022 18:00;15.01.2022 17:00;53.62;PL0012A;PM10;hour;;;2022-01-15 19:00:00 +01:00
15.01.2022 19:00;15.01.2022 18:00;64.06;PL0012A;PM10;hour;;;2022-01-15 20:00:00 +01:00
15.01.2022 20:00;15.01.2022 19:00;71.42;PL0012A;PM10;hour;;;2022-01-15 21:00:00 +01:00
15.01.2022 21:00;15.01.2022 20:00;81.04;PL0012A;PM10;hour;;;2022-01-15 22:00:00 +01:00
15.01.2022 22:00;15.01.2022 21:00;88.59;PL0012A;PM10;hour;;;2022-01-15 23:00:00 +01:00
15.01.2022 23:00;15.01.2022 22:00;92.07;PL0012A;PM10;hour;;;2022-01-16 00:00:00 +01:00
16.01.2022 00:00;15.01.2022 23:00;97.53;PL0012A;PM10;hour;;;2022-01-16 01:00:00 +01:00
16.01.2022 01:00;16.01.2022 00:00;89.51;PL0012A;PM10;hour;;;2022-01-16 02:00:00 +01:00
16.01.2022 02:00;16.01.2022 01:00;98.78;PL0012A;PM10;hour;;;2022-01-16 03:00:00 +01:00
16.01.2022 03:00;16.01.2022 02:00;109.48;PL0012A;PM10;hour;;;2022-01-16 04:00:00 +01:00
16.01.2022 04:00;16.01.2022 03:00;114.36;PL0012A;PM10;hour;;;2022-01-16 05:00:00 +01:00
16.01.2022 05:00;16.01.2022 04:00;120.50;PL0012A;PM10;hour;;;2022-01-16 06:00:00 +01:00
16.01.2022 06:00;16.01.2022 05:00;116.98;PL0012A;PM10;hour;;;2022-01-16 07:00:00 +01:00
16.01.2022 07:00;16.01.2022 06:00;97.32;PL0012A;PM10;hour;;;2022-01-16 08:00:00 +01:00
16.01.2022 08:00;16.01.2022 07:00;82.95;PL0012A;PM10;hour;;;2022-01-16 09:00:00 +01:00
16.01.2022 09:00;16.01.2022 08:00;73.89;PL0012A;PM10;hour;;;2022-01-16 10:00:00 +01:00
16.01.2022 10:00;16.01.2022 09:00;73.01;PL0012A;PM10;hour;;;2022-01-16 11:00:00 +01:00
16.01.2022 11:00;16.01.2022 10:00;80.15;PL0012A;PM10;hour;;;2022-01-16 12:00:00 +01:00
16.01.2022 12:00;16.01.2022 11:00;125.39;PL0012A;PM10;hour;;;2022-01-16 13:00:00 +01:00
16.01.2022 13:00;16.01.2022 12:00;122.42;PL0012A;PM10;hour;;;2022-01-16 14:00:00 +01:00
16.01.2022 14:00;16.01.2022 13:00;136.83;PL0012A;PM10;hour;;;2022-01-16 15:00:00 +01:00
16.01.2022 15:00;16.01.2022 14:00;143.18;PL0012A;PM10;hour;;;2022-01-16 16:00:00 +01:00
16.01.2022 16:00;16.01.2022 15:00;145.37;PL0012A;PM10;hour;;;2022-01-16 17:00:00 +01:00
16.01.2022 17:00;16.01.2022 16:00;138.80;PL0012A;PM10;hour;;;2022-01-16 18:00:00 +01:00
16.01.2022 18:00;16.01.2022 17:00;102.05;PL0012A;PM10;hour;;;2022-01-16 19:00:00 +01:00
16.01.2022 19:00;16.01.2022 18:00;59.35;PL0012A;PM10;hour;;;2022-01-16 20:00:00 +01:00
16.01.2022 20:00;16.01.2022 19:00;37.54;PL0012A;PM10;hour;;;2022-01-16 21:00:00 +01:00
16.01.2022 21:00;16.01.2022 20:00;39.12;PL0012A;PM10;hour;;;2022-01-16 22:00:00 +01:00
16.01.2022 22:00;16.01.2022 21:00;38.88;PL0012A;PM10;hour;;;2022-01-16 23:00:00 +01:00
16.01.2022 23:00;16.01.2022 22:00;31.54;PL0012A;PM10;hour;;;2022-01-17 00:00:00 +01:00
17.01.2022 00:00;16.01.2022 23:00;25.59;PL0012A;PM10;hour;;;2022-01-17 01:00:00 +01:00
17.01.2022 01:00;17.01.2022 00:00;22.88;PL0012A;PM10;hour;;;2022-01-17 02:00:00 +01:00
17.01.2022 02:00;17.01.2022 01:00;20.80;PL0012A;PM10;hour;;;2022-01-17 03:00:00 +01:00
17.01.2022 03:00;17.01.2022 02:00;17.11;PL0012A;PM10;hour;;;2022-01-17 04:00:00 +01:00
17.01.2022 04:00;17.01.2022 03:00;14.68;PL0012A;PM10;hour;;;2022-01-17 05:00:00 +01:00
17.01.2022 05:00;17.01.2022 04:00;17.51;PL0012A;PM10;hour;;;2022-01-17 06:00:00 +01:00
17.01.2022 06:00;17.01.2022 05:00;20.67;PL0012A;PM10;hour;;;2022-01-17 07:00:00 +01:00
17.01.2022 07:00;17.01.2022 06:00;19.06;PL0012A;PM10;hour;;;2022-01-17 08:00:00 +01:00
17.01.2022 08:00;17.01.2022 07:00;18.68;PL0012A;PM10;hour;;;2022-01-17 09:00:00 +01:00
17.01.2022 09:00;17.01.2022 08:00;19.03;PL0012A;PM10;hour;;;2022-01-17 10:00:00 +01:00
17.01.2022 10:00;17.01.2022 09:00;17.18;PL0012A;PM10;hour;;;2022-01-17 11:00:00 +01:00
17.01.2022 11:00;17.01.2022 10:00;14.58;PL0012A;PM10;hour;;;2022-01-17 12:00:00 +01:00
17.01.2022 12:00;17.01.2022 11:00;12.82;PL0012A;PM10;hour;;;2022-01-17 13:00:00 +01:00
17.01.2022 13:00;17.01.2022 12:00;7.91;PL0012A;PM10;hour;;;2022-01-17 14:00:00 +01:00
17.01.2022 14:00;17.01.2022 13:00;4.60;PL0012A;PM10;hour;;;2022-01-17 15:00:00 +01:00
17.01.2022 15:00;17.01.2022 14:00;6.91;PL0012A;PM10;hour;;;2022-01-17 16:00:00 +01:00
17.01.2022 16:00;17.01.2022 15:00;14.99;PL0012A;PM10;hour;;;2022-01-17 17:00:00 +01:00
17.01.2022 17:00;17.01.2022 16:00;20.97;PL0012A;PM10;hour;;;2022-01-17 18:00:00 +01:00
17.01.2022 18:00;17.01.2022 17:00;12.12;PL0012A;PM10;hour;;;2022-01-17 19:00:00 +01:00
17.01.2022 19:00;17.01.2022 18:00;11.53;PL0012A;PM10;hour;;;2022-01-17 20:00:00 +01:00
17.01.2022 20:00;17.01.2022 19:00;15.33;PL0012A;PM10;hour;;;2022-01-17 21:00:00 +01:00
17.01.2022 21:00;17.01.2022 20:00;14.68;PL0012A;PM10;hour;;;2022-01-17 22:00:00 +01:00
17.01.2022 23:00;17.01.2022 22:00;29.50;PL0012A;PM10;hour;;;2022-01-18 00:00:00 +01:00
18.01.2022 00:00;17.01.2022 23:00;26.74;PL0012A;PM10;hour;;;2022-01-18 01:00:00 +01:00
18.01.2022 01:00;18.01.2022 00:00;23.85;PL0012A;PM10;hour;;;2022-01-18 02:00:00 +01:00
18.01.2022 02:00;18.01.2022 01:00;17.96;PL0012A;PM10;hour;;;2022-01-18 03:00:00 +01:00
18.01.2022 03:00;18.01.2022 02:00;15.09;PL0012A;PM10;hour;;;2022-01-18 04:00:00 +01:00
18.01.2022 04:00;18.01.2022 03:00;17.40;PL0012A;PM10;hour;;;2022-01-18 05:00:00 +01:00
18.01.2022 05:00;18.01.2022 04:00;17.80;PL0012A;PM10;hour;;;2022-01-18 06:00:00 +01:00
18.01.2022 06:00;18.01.2022 05:00;14.94;PL0012A;PM10;hour;;;2022-01-18 07:00:00 +01:00
18.01.2022 07:00;18.01.2022 06:00;14.97;PL0012A;PM10;hour;;;2022-01-18 08:00:00 +01:00
18.01.2022 08:00;18.01.2022 07:00;14.07;PL0012A;PM10;hour;;;2022-01-18 09:00:00 +01:00
18.01.2022 09:00;18.01.2022 08:00;15.05;PL0012A;PM10;hour;;;2022-01-18 10:00:00 +01:00
18.01.2022 10:00;18.01.2022 09:00;15.58;PL0012A;PM10;hour;;;2022-01-18 11:00:00 +01:00
18.01.2022 11:00;18.01.2022 10:00;15.85;PL0012A;PM10;hour;;;2022-01-18 12:00:00 +01:00
18.01.2022 12:00;18.01.2022 11:00;18.08;PL0012A;PM10;hour;;;2022-01-18 13:00:00 +01:00
18.01.2022 13:00;18.01.2022 12:00;19.31;PL0012A;PM10;hour;;;2022-01-18 14:00:00 +01:00
18.01.2022 14:00;18.01.2022 13:00;20.16;PL0012A;PM10;hour;;;2022-01-18 15:00:00 +01:00
18.01.2022 15:00;18.01.2022 14:00;24.35;PL0012A;PM10;hour;;;2022-01-18 16:00:00 +01:00
18.01.2022 16:00;18.01.2022 15:00;26.96;PL0012A;PM10;hour;;;2022-01-18 17:00:00 +01:00
18.01.2022 17:00;18.01.2022 16:00;40.54;PL0012A;PM10;hour;;;2022-01-18 18:00:00 +01:00
18.01.2022 18:00;18.01.2022 17:00;39.03;PL0012A;PM10;hour;;;2022-01-18 19:00:00 +01:00
18.01.2022 19:00;18.01.2022 18:00;26.26;PL0012A;PM10;hour;;;2022-01-18 20:00:00 +01:00
18.01.2022 20:00;18.01.2022 19:00;24.15;PL0012A;PM10;hour;;;2022-01-18 21:00:00 +01:00
18.01.2022 21:00;18.01.2022 20:00;32.92;PL0012A;PM10;hour;;;2022-01-18 22:00:00 +01:00
18.01.2022 22:00;18.01.2022 21:00;38.40;PL0012A;PM10;hour;;;2022-01-18 23:00:00 +01:00
18.01.2022 23:00;18.01.2022 22:00;34.42;PL0012A;PM10;hour;;;2022-01-19 00:00:00 +01:00
20.01.2022 00:00;19.01.2022 23:00;77.00;PL0012A;PM10;hour;;;2022-01-20 01:00:00 +01:00
20.01.2022 01:00;20.01.2022 00:00;34.59;PL0012A;PM10;hour;;;2022-01-20 02:00:00 +01:00
20.01.2022 02:00;20.01.2022 01:00;15.01;PL0012A;PM10;hour;;;2022-01-20 03:00:00 +01:00
20.01.2022 03:00;20.01.2022 02:00;13.42;PL0012A;PM10;hour;;;2022-01-20 04:00:00 +01:00
20.01.2022 04:00;20.01.2022 03:00;12.56;PL0012A;PM10;hour;;;2022-01-20 05:00:00 +01:00
20.01.2022 05:00;20.01.2022 04:00;13.09;PL0012A;PM10;hour;;;2022-01-20 06:00:00 +01:00
20.01.2022 06:00;20.01.2022 05:00;12.43;PL0012A;PM10;hour;;;2022-01-20 07:00:00 +01:00
20.01.2022 07:00;20.01.2022 06:00;15.43;PL0012A;PM10;hour;;;2022-01-20 08:00:00 +01:00
20.01.2022 08:00;20.01.2022 07:00;13.19;PL0012A;PM10;hour;;;2022-01-20 09:00:00 +01:00
20.01.2022 09:00;20.01.2022 08:00;16.48;PL0012A;PM10;hour;;;2022-01-20 10:00:00 +01:00
20.01.2022 10:00;20.01.2022 09:00;16.87;PL0012A;PM10;hour;;;2022-01-20 11:00:00 +01:00
20.01.2022 11:00;20.01.2022 10:00;12.32;PL0012A;PM10;hour;;;2022-01-20 12:00:00 +01:00
20.01.2022 12:00;20.01.2022 11:00;9.34;PL0012A;PM10;hour;;;2022-01-20 13:00:00 +01:00
20.01.2022 13:00;20.01.2022 12:00;8.32;PL0012A;PM10;hour;;;2022-01-20 14:00:00 +01:00
20.01.2022 14:00;20.01.2022 13:00;7.22;PL0012A;PM10;hour;;;2022-01-20 15:00:00 +01:00
20.01.2022 15:00;20.01.2022 14:00;7.47;PL0012A;PM10;hour;;;2022-01-20 16:00:00 +01:00
20.01.2022 16:00;20.01.2022 15:00;9.08;PL0012A;PM10;hour;;;2022-01-20 17:00:00 +01:00
20.01.2022 17:00;20.01.2022 16:00;12.89;PL0012A;PM10;hour;;;2022-01-20 18:00:00 +01:00
20.01.2022 18:00;20.01.2022 17:00;15.98;PL0012A;PM10;hour;;;2022-01-20 19:00:00 +01:00
20.01.2022 19:00;20.01.2022 18:00;15.21;PL0012A;PM10;hour;;;2022-01-20 20:00:00 +01:00
20.01.2022 20:00;20.01.2022 19:00;14.03;PL0012A;PM10;hour;;;2022-01-20 21:00:00 +01:00
20.01.2022 21:00;20.01.2022 20:00;16.38;PL0012A;PM10;hour;;;2022-01-20 22:00:00 +01:00
20.01.2022 22:00;20.01.2022 21:00;21.30;PL0012A;PM10;hour;;;2022-01-20 23:00:00 +01:00
20.01.2022 23:00;20.01.2022 22:00;24.41;PL0012A;PM10;hour;;;2022-01-21 00:00:00 +01:00
21.01.2022 00:00;20.01.2022 23:00;19.43;PL0012A;PM10;hour;;;2022-01-21 01:00:00 +01:00
21.01.2022 01:00;21.01.2022 00:00;9.87;PL0012A;PM10;hour;;;2022-01-21 02:00:00 +01:00
21.01.2022 02:00;21.01.2022 01:00;11.06;PL0012A;PM10;hour;;;2022-01-21 03:00:00 +01:00
21.01.2022 03:00;21.01.2022 02:00;8.48;PL0012A;PM10;hour;;;2022-01-21 04:00:00 +01:00
21.01.2022 04:00;21.01.2022 03:00;6.98;PL0012A;PM10;hour;;;2022-01-21 05:00:00 +01:00
21.01.2022 05:00;21.01.2022 04:00;7.91;PL0012A;PM10;hour;;;2022-01-21 06:00:00 +01:00
21.01.2022 06:00;21.01.2022 05:00;9.49;PL0012A;PM10;hour;;;2022-01-21 07:00:00 +01:00
21.01.2022 07:00;21.01.2022 06:00;19.34;PL0012A;PM10;hour;;;2022-01-21 08:00:00 +01:00
21.01.2022 08:00;21.01.2022 07:00;16.85;PL0012A;PM10;hour;;;2022-01-21 09:00:00 +01:00
21.01.2022 09:00;21.01.2022 08:00;16.97;PL0012A;PM10;hour;;;2022-01-21 10:00:00 +01:00
21.01.2022 10:00;21.01.2022 09:00;20.89;PL0012A;PM10;hour;;;2022-01-21 11:00:00 +01:00
21.01.2022 11:00;21.01.2022 10:00;21.70;PL0012A;PM10;hour;;;2022-01-21 12:00:00 +01:00
21.01.2022 12:00;21.01.2022 11:00;19.37;PL0012A;PM10;hour;;;2022-01-21 13:00:00 +01:00
21.01.2022 13:00;21.01.2022 12:00;12.60;PL0012A;PM10;hour;;;2022-01-21 14:00:00 +01:00
21.01.2022 14:00;21.01.2022 13:00;14.20;PL0012A;PM10;hour;;;2022-01-21 15:00:00 +01:00
21.01.2022 15:00;21.01.2022 14:00;20.34;PL0012A;PM10;hour;;;2022-01-21 16:00:00 +01:00
21.01.2022 16:00;21.01.2022 15:00;13.87;PL0012A;PM10;hour;;;2022-01-21 17:00:00 +01:00
21.01.2022 17:00;21.01.2022 16:00;14.33;PL0012A;PM10;hour;;;2022-01-21 18:00:00 +01:00
21.01.2022 18:00;21.01.2022 17:00;18.09;PL0012A;PM10;hour;;;2022-01-21 19:00:00 +01:00
21.01.2022 19:00;21.01.2022 18:00;22.65;PL0012A;PM10;hour;;;2022-01-21 20:00:00 +01:00
21.01.2022 20:00;21.01.2022 19:00;23.43;PL0012A;PM10;hour;;;2022-01-21 21:00:00 +01:00
21.01.2022 21:00;21.01.2022 20:00;21.93;PL0012A;PM10;hour;;;2022-01-21 22:00:00 +01:00
21.01.2022 22:00;21.01.2022 21:00;16.63;PL0012A;PM10;hour;;;2022-01-21 23:00:00 +01:00
21.01.2022 23:00;21.01.2022 22:00;22.60;PL0012A;PM10;hour;;;2022-01-22 00:00:00 +01:00
22.01.2022 00:00;21.01.2022 23:00;14.27;PL0012A;PM10;hour;;;2022-01-22 01:00:00 +01:00
22.01.2022 03:00;22.01.2022 02:00;8.54;PL0012A;PM10;hour;;;2022-01-22 04:00:00 +01:00
22.01.2022 04:00;22.01.2022 03:00;14.45;PL0012A;PM10;hour;;;2022-01-22 05:00:00 +01:00
22.01.2022 05:00;22.01.2022 04:00;21.40;PL0012A;PM10;hour;;;2022-01-22 06:00:00 +01:00
22.01.2022 06:00;22.01.2022 05:00;29.91;PL0012A;PM10;hour;;;2022-01-22 07:00:00 +01:00
22.01.2022 07:00;22.01.2022 06:00;35.61;PL0012A;PM10;hour;;;2022-01-22 08:00:00 +01:00
22.01.2022 08:00;22.01.2022 07:00;26.27;PL0012A;PM10;hour;;;2022-01-22 09:00:00 +01:00
22.01.2022 09:00;22.01.2022 08:00;25.91;PL0012A;PM10;hour;;;2022-01-22 10:00:00 +01:00
22.01.2022 10:00;22.01.2022 09:00;18.54;PL0012A;PM10;hour;;;2022-01-22 11:00:00 +01:00
22.01.2022 11:00;22.01.2022 10:00;17.38;PL0012A;PM10;hour;;;2022-01-22 12:00:00 +01:00
22.01.2022 12:00;22.01.2022 11:00;15.80;PL0012A;PM10;hour;;;2022-01-22 13:00:00 +01:00
22.01.2022 13:00;22.01.2022 12:00;17.61;PL0012A;PM10;hour;;;2022-01-22 14:00:00 +01:00
22.01.2022 14:00;22.01.2022 13:00;15.97;PL0012A;PM10;hour;;;2022-01-22 15:00:00 +01:00
22.01.2022 15:00;22.01.2022 14:00;15.86;PL0012A;PM10;hour;;;2022-01-22 16:00:00 +01:00
22.01.2022 16:00;22.01.2022 15:00;17.80;PL0012A;PM10;hour;;;2022-01-22 17:00:00 +01:00
22.01.2022 17:00;22.01.2022 16:00;21.18;PL0012A;PM10;hour;;;2022-01-22 18:00:00 +01:00
22.01.2022 18:00;22.01.2022 17:00;23.55;PL0012A;PM10;hour;;;2022-01-22 19:00:00 +01:00
22.01.2022 19:00;22.01.2022 18:00;24.50;PL0012A;PM10;hour;;;2022-01-22 20:00:00 +01:00
22.01.2022 20:00;22.01.2022 19:00;26.01;PL0012A;PM10;hour;;;2022-01-22 21:00:00 +01:00
22.01.2022 21:00;22.01.2022 20:00;28.39;PL0012A;PM10;hour;;;2022-01-22 22:00:00 +01:00
22.01.2022 22:00;22.01.2022 21:00;29.44;PL0012A;PM10;hour;;;2022-01-22 23:00:00 +01:00
22.01.2022 23:00;22.01.2022 22:00;29.09;PL0012A;PM10;hour;;;2022-01-23 00:00:00 +01:00
23.01.2022 00:00;22.01.2022 23:00;26.96;PL0012A;PM10;hour;;;2022-01-23 01:00:00 +01:00
23.01.2022 01:00;23.01.2022 00:00;22.35;PL0012A;PM10;hour;;;2022-01-23 02:00:00 +01:00
23.01.2022 02:00;23.01.2022 01:00;19.39;PL0012A;PM10;hour;;;2022-01-23 03:00:00 +01:00
23.01.2022 03:00;23.01.2022 02:00;15.89;PL0012A;PM10;hour;;;2022-01-23 04:00:00 +01:00
23.01.2022 04:00;23.01.2022 03:00;17.76;PL0012A;PM10;hour;;;2022-01-23 05:00:00 +01:00
23.01.2022 05:00;23.01.2022 04:00;24.73;PL0012A;PM10;hour;;;2022-01-23 06:00:00 +01:00
23.01.2022 06:00;23.01.2022 05:00;31.27;PL0012A;PM10;hour;;;2022-01-23 07:00:00 +01:00
23.01.2022 07:00;23.01.2022 06:00;36.59;PL0012A;PM10;hour;;;2022-01-23 08:00:00 +01:00
23.01.2022 08:00;23.01.2022 07:00;49.84;PL0012A;PM10;hour;;;2022-01-23 09:00:00 +01:00
23.01.2022 09:00;23.01.2022 08:00;61.35;PL0012A;PM10;hour;;;2022-01-23 10:00:00 +01:00
23.01.2022 10:00;23.01.2022 09:00;63.34;PL0012A;PM10;hour;;;2022-01-23 11:00:00 +01:00
23.01.2022 11:00;23.01.2022 10:00;43.67;PL0012A;PM10;hour;;;2022-01-23 12:00:00 +01:00
23.01.2022 12:00;23.01.2022 11:00;27.82;PL0012A;PM10;hour;;;2022-01-23 13:00:00 +01:00
23.01.2022 13:00;23.01.2022 12:00;26.35;PL0012A;PM10;hour;;;2022-01-23 14:00:00 +01:00
23.01.2022 14:00;23.01.2022 13:00;26.23;PL0012A;PM10;hour;;;2022-01-23 15:00:00 +01:00
23.01.2022 15:00;23.01.2022 14:00;29.31;PL0012A;PM10;hour;;;2022-01-23 16:00:00 +01:00
23.01.2022 16:00;23.01.2022 15:00;30.76;PL0012A;PM10;hour;;;2022-01-23 17:00:00 +01:00
23.01.2022 17:00;23.01.2022 16:00;28.21;PL0012A;PM10;hour;;;2022-01-23 18:00:00 +01:00
23.01.2022 18:00;23.01.2022 17:00;33.09;PL0012A;PM10;hour;;;2022-01-23 19:00:00 +01:00
23.01.2022 19:00;23.01.2022 18:00;30.79;PL0012A;PM10;hour;;;2022-01-23 20:00:00 +01:00
23.01.2022 20:00;23.01.2022 19:00;28.08;PL0012A;PM10;hour;;;2022-01-23 21:00:00 +01:00
23.01.2022 21:00;23.01.2022 20:00;41.62;PL0012A;PM10;hour;;;2022-01-23 22:00:00 +01:00
23.01.2022 22:00;23.01.2022 21:00;46.48;PL0012A;PM10;hour;;;2022-01-23 23:00:00 +01:00
23.01.2022 23:00;23.01.2022 22:00;51.44;PL0012A;PM10;hour;;;2022-01-24 00:00:00 +01:00
24.01.2022 00:00;23.01.2022 23:00;40.55;PL0012A;PM10;hour;;;2022-01-24 01:00:00 +01:00
24.01.2022 01:00;24.01.2022 00:00;41.09;PL0012A;PM10;hour;;;2022-01-24 02:00:00 +01:00
24.01.2022 02:00;24.01.2022 01:00;55.73;PL0012A;PM10;hour;;;2022-01-24 03:00:00 +01:00
24.01.2022 03:00;24.01.2022 02:00;50.32;PL0012A;PM10;hour;;;2022-01-24 04:00:00 +01:00
24.01.2022 04:00;24.01.2022 03:00;40.65;PL0012A;PM10;hour;;;2022-01-24 05:00:00 +01:00
24.01.2022 05:00;24.01.2022 04:00;48.32;PL0012A;PM10;hour;;;2022-01-24 06:00:00 +01:00
24.01.2022 06:00;24.01.2022 05:00;51.62;PL0012A;PM10;hour;;;2022-01-24 07:00:00 +01:00
24.01.2022 07:00;24.01.2022 06:00;50.32;PL0012A;PM10;hour;;;2022-01-24 08:00:00 +01:00
24.01.2022 08:00;24.01.2022 07:00;57.50;PL0012A;PM10;hour;;;2022-01-24 09:00:00 +01:00
17.01.2022 22:00;17.01.2022 21:00;18.19;PL0012A;PM10;hour;;;2022-01-17 23:00:00 +01:00
22.01.2022 01:00;22.01.2022 00:00;6.69;PL0012A;PM10;hour;;;2022-01-22 02:00:00 +01:00
22.01.2022 02:00;22.01.2022 01:00;9.51;PL0012A;PM10;hour;;;2022-01-22 03:00:00 +01:00
24.01.2022 09:00;24.01.2022 08:00;77.13;PL0012A;PM10;hour;;;2022-01-24 10:00:00 +01:00
24.01.2022 10:00;24.01.2022 09:00;127.60;PL0012A;PM10;hour;;;2022-01-24 11:00:00 +01:00
24.01.2022 11:00;24.01.2022 10:00;135.70;PL0012A;PM10;hour;;;2022-01-24 12:00:00 +01:00
24.01.2022 12:00;24.01.2022 11:00;124.45;PL0012A;PM10;hour;;;2022-01-24 13:00:00 +01:00
24.01.2022 13:00;24.01.2022 12:00;134.89;PL0012A;PM10;hour;;;2022-01-24 14:00:00 +01:00
24.01.2022 14:00;24.01.2022 13:00;133.22;PL0012A;PM10;hour;;;2022-01-24 15:00:00 +01:00
24.01.2022 15:00;24.01.2022 14:00;115.31;PL0012A;PM10;hour;;;2022-01-24 16:00:00 +01:00
24.01.2022 16:00;24.01.2022 15:00;125.93;PL0012A;PM10;hour;;;2022-01-24 17:00:00 +01:00
24.01.2022 17:00;24.01.2022 16:00;121.15;PL0012A;PM10;hour;;;2022-01-24 18:00:00 +01:00
24.01.2022 18:00;24.01.2022 17:00;126.39;PL0012A;PM10;hour;;;2022-01-24 19:00:00 +01:00
24.01.2022 19:00;24.01.2022 18:00;124.68;PL0012A;PM10;hour;;;2022-01-24 20:00:00 +01:00
24.01.2022 20:00;24.01.2022 19:00;141.28;PL0012A;PM10;hour;;;2022-01-24 21:00:00 +01:00
24.01.2022 21:00;24.01.2022 20:00;143.69;PL0012A;PM10;hour;;;2022-01-24 22:00:00 +01:00
24.01.2022 23:00;24.01.2022 22:00;150.16;PL0012A;PM10;hour;;;2022-01-25 00:00:00 +01:00
25.01.2022 00:00;24.01.2022 23:00;144.87;PL0012A;PM10;hour;;;2022-01-25 01:00:00 +01:00
25.01.2022 01:00;25.01.2022 00:00;126.50;PL0012A;PM10;hour;;;2022-01-25 02:00:00 +01:00
25.01.2022 02:00;25.01.2022 01:00;56.10;PL0012A;PM10;hour;;;2022-01-25 03:00:00 +01:00
25.01.2022 03:00;25.01.2022 02:00;41.64;PL0012A;PM10;hour;;;2022-01-25 04:00:00 +01:00
25.01.2022 04:00;25.01.2022 03:00;40.53;PL0012A;PM10;hour;;;2022-01-25 05:00:00 +01:00
25.01.2022 05:00;25.01.2022 04:00;42.34;PL0012A;PM10;hour;;;2022-01-25 06:00:00 +01:00
25.01.2022 06:00;25.01.2022 05:00;41.02;PL0012A;PM10;hour;;;2022-01-25 07:00:00 +01:00
25.01.2022 07:00;25.01.2022 06:00;39.15;PL0012A;PM10;hour;;;2022-01-25 08:00:00 +01:00
25.01.2022 08:00;25.01.2022 07:00;35.81;PL0012A;PM10;hour;;;2022-01-25 09:00:00 +01:00
24.01.2022 22:00;24.01.2022 21:00;133.98;PL0012A;PM10;hour;;;2022-01-24 23:00:00 +01:00
25.01.2022 09:00;25.01.2022 08:00;36.36;PL0012A;PM10;hour;;;2022-01-25 10:00:00 +01:00
25.01.2022 10:00;25.01.2022 09:00;39.35;PL0012A;PM10;hour;;;2022-01-25 11:00:00 +01:00
25.01.2022 11:00;25.01.2022 10:00;42.96;PL0012A;PM10;hour;;;2022-01-25 12:00:00 +01:00
25.01.2022 12:00;25.01.2022 11:00;42.39;PL0012A;PM10;hour;;;2022-01-25 13:00:00 +01:00
25.01.2022 13:00;25.01.2022 12:00;42.72;PL0012A;PM10;hour;;;2022-01-25 14:00:00 +01:00
25.01.2022 14:00;25.01.2022 13:00;43.38;PL0012A;PM10;hour;;;2022-01-25 15:00:00 +01:00
25.01.2022 15:00;25.01.2022 14:00;48.22;PL0012A;PM10;hour;;;2022-01-25 16:00:00 +01:00
25.01.2022 16:00;25.01.2022 15:00;51.56;PL0012A;PM10;hour;;;2022-01-25 17:00:00 +01:00
25.01.2022 17:00;25.01.2022 16:00;51.51;PL0012A;PM10;hour;;;2022-01-25 18:00:00 +01:00
25.01.2022 18:00;25.01.2022 17:00;51.65;PL0012A;PM10;hour;;;2022-01-25 19:00:00 +01:00
25.01.2022 19:00;25.01.2022 18:00;52.97;PL0012A;PM10;hour;;;2022-01-25 20:00:00 +01:00
25.01.2022 20:00;25.01.2022 19:00;51.59;PL0012A;PM10;hour;;;2022-01-25 21:00:00 +01:00
25.01.2022 21:00;25.01.2022 20:00;50.23;PL0012A;PM10;hour;;;2022-01-25 22:00:00 +01:00
25.01.2022 22:00;25.01.2022 21:00;46.98;PL0012A;PM10;hour;;;2022-01-25 23:00:00 +01:00
25.01.2022 23:00;25.01.2022 22:00;41.94;PL0012A;PM10;hour;;;2022-01-26 00:00:00 +01:00
26.01.2022 00:00;25.01.2022 23:00;38.18;PL0012A;PM10;hour;;;2022-01-26 01:00:00 +01:00
26.01.2022 01:00;26.01.2022 00:00;31.93;PL0012A;PM10;hour;;;2022-01-26 02:00:00 +01:00
26.01.2022 02:00;26.01.2022 01:00;31.51;PL0012A;PM10;hour;;;2022-01-26 03:00:00 +01:00
26.01.2022 03:00;26.01.2022 02:00;28.39;PL0012A;PM10;hour;;;2022-01-26 04:00:00 +01:00
26.01.2022 04:00;26.01.2022 03:00;32.06;PL0012A;PM10;hour;;;2022-01-26 05:00:00 +01:00
26.01.2022 05:00;26.01.2022 04:00;39.39;PL0012A;PM10;hour;;;2022-01-26 06:00:00 +01:00
26.01.2022 06:00;26.01.2022 05:00;36.60;PL0012A;PM10;hour;;;2022-01-26 07:00:00 +01:00
26.01.2022 07:00;26.01.2022 06:00;34.85;PL0012A;PM10;hour;;;2022-01-26 08:00:00 +01:00
26.01.2022 08:00;26.01.2022 07:00;34.75;PL0012A;PM10;hour;;;2022-01-26 09:00:00 +01:00
26.01.2022 09:00;26.01.2022 08:00;37.63;PL0012A;PM10;hour;;;2022-01-26 10:00:00 +01:00
26.01.2022 10:00;26.01.2022 09:00;39.94;PL0012A;PM10;hour;;;2022-01-26 11:00:00 +01:00
